nohup: ignoring input
======user config========
{'Erase': False,
 'activation': 'ReLU',
 'activation_positive': True,
 'batchsize': 128,
 'datapath': 'default',
 'download': False,
 'log_name': 'no erase',
 'loss': 'CrossEntropyLoss',
 'loss_positive': True,
 'lr': 0.01,
 'max_epoch': 200,
 'mode': 'train',
 'model_chosen': 'simp_ResNet9',
 'num_classes': 10,
 'opt': 'SGD',
 'plot_every_n_loop': 1,
 'scheduler': 'CyclicLR',
 'show_net': False,
 'visualize': True,
 'weight_decay': 0.0005}
==========end============
数据集位置:  /remote-home/jiaxinghua/NNDL_PJ2
Load Time Cost: 6.172386884689331
==> Building model simp_ResNet9..
==> training ..

 |          | ?, ?it/s 
[epoch 1/200] loss:1.50, lr:0.10500, trainacc=56.89, testacc=57.02 |          | ?, ?it/s 2022-04-27 19:09:32.302019: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcudart.so.11.0'; dlerror: libcudart.so.11.0: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cuda-10.1/lib64:/usr/local/cuda-10.1/lib64:
2022-04-27 19:09:32.302069: I tensorflow/stream_executor/cuda/cudart_stub.cc:29] Ignore above cudart dlerror if you do not have a GPU set up on your machine.

[epoch 32/200] loss:0.11, lr:0.00869, trainacc=96.88, testacc=90.23 |█▌        | 1:00:54, 21.62s/it 
[epoch 32/200] loss:0.11, lr:0.00869, trainacc=96.88, testacc=90.23 |█▌        | 1:00:29, 21.60s/it 
[epoch 33/200] loss:0.11, lr:0.00860, trainacc=96.91, testacc=90.32 |█▌        | 1:00:29, 21.60s/it 
[epoch 33/200] loss:0.11, lr:0.00860, trainacc=96.91, testacc=90.32 |█▋        | 1:00:05, 21.59s/it 
[epoch 34/200] loss:0.11, lr:0.00851, trainacc=97.13, testacc=90.32 |█▋        | 1:00:05, 21.59s/it 
[epoch 34/200] loss:0.11, lr:0.00851, trainacc=97.13, testacc=90.32 |█▋        | 59:24, 21.48s/it   
[epoch 35/200] loss:0.10, lr:0.00843, trainacc=96.95, testacc=90.16 |█▋        | 59:24, 21.48s/it 
[epoch 35/200] loss:0.10, lr:0.00843, trainacc=96.95, testacc=90.16 |█▊        | 58:56, 21.43s/it 
[epoch 36/200] loss:0.10, lr:0.00835, trainacc=96.86, testacc=90.26 |█▊        | 58:56, 21.43s/it 
[epoch 36/200] loss:0.10, lr:0.00835, trainacc=96.86, testacc=90.26 |█▊        | 58:23, 21.36s/it 
[epoch 37/200] loss:0.10, lr:0.00826, trainacc=97.32, testacc=90.43 |█▊        | 58:23, 21.36s/it 
[epoch 37/200] loss:0.10, lr:0.00826, trainacc=97.32, testacc=90.43 |█▊        | 57:51, 21.30s/it 
[epoch 38/200] loss:0.10, lr:0.00818, trainacc=96.56, testacc=89.79 |█▊        | 57:51, 21.30s/it 
[epoch 38/200] loss:0.10, lr:0.00818, trainacc=96.56, testacc=89.79 |█▉        | 57:38, 21.35s/it 
[epoch 39/200] loss:0.10, lr:0.00810, trainacc=97.23, testacc=89.71 |█▉        | 57:38, 21.35s/it 
[epoch 39/200] loss:0.10, lr:0.00810, trainacc=97.23, testacc=89.71 |█▉        | 57:30, 21.43s/it 
[epoch 40/200] loss:0.10, lr:0.00802, trainacc=97.04, testacc=90.11 |█▉        | 57:30, 21.43s/it 
[epoch 40/200] loss:0.10, lr:0.00802, trainacc=97.04, testacc=90.11 |██        | 57:14, 21.47s/it 
[epoch 41/200] loss:0.10, lr:0.00794, trainacc=96.81, testacc=89.76 |██        | 57:14, 21.47s/it 
[epoch 41/200] loss:0.10, lr:0.00794, trainacc=96.81, testacc=89.76 |██        | 57:02, 21.53s/it 
[epoch 42/200] loss:0.09, lr:0.00786, trainacc=96.45, testacc=89.35 |██        | 57:02, 21.53s/it 
[epoch 42/200] loss:0.09, lr:0.00786, trainacc=96.45, testacc=89.35 |██        | 57:02, 21.66s/it 
[epoch 43/200] loss:0.09, lr:0.00778, trainacc=97.52, testacc=90.45 |██        | 57:02, 21.66s/it 
[epoch 43/200] loss:0.09, lr:0.00778, trainacc=97.52, testacc=90.45 |██▏       | 56:29, 21.59s/it 
[epoch 44/200] loss:0.09, lr:0.00770, trainacc=97.72, testacc=90.57 |██▏       | 56:29, 21.59s/it 
[epoch 44/200] loss:0.09, lr:0.00770, trainacc=97.72, testacc=90.57 |██▏       | 56:01, 21.55s/it 
[epoch 45/200] loss:0.09, lr:0.00762, trainacc=97.60, testacc=90.32 |██▏       | 56:01, 21.55s/it 
[epoch 45/200] loss:0.09, lr:0.00762, trainacc=97.60, testacc=90.32 |██▎       | 55:42, 21.56s/it 
[epoch 46/200] loss:0.08, lr:0.00755, trainacc=97.57, testacc=90.04 |██▎       | 55:42, 21.56s/it 
[epoch 46/200] loss:0.08, lr:0.00755, trainacc=97.57, testacc=90.04 |██▎       | 55:09, 21.49s/it 
[epoch 47/200] loss:0.08, lr:0.00747, trainacc=97.22, testacc=90.04 |██▎       | 55:09, 21.49s/it 
[epoch 47/200] loss:0.08, lr:0.00747, trainacc=97.22, testacc=90.04 |██▎       | 54:50, 21.50s/it 
[epoch 48/200] loss:0.08, lr:0.00740, trainacc=97.42, testacc=89.84 |██▎       | 54:50, 21.50s/it 
[epoch 48/200] loss:0.08, lr:0.00740, trainacc=97.42, testacc=89.84 |██▍       | 54:20, 21.45s/it 
[epoch 49/200] loss:0.08, lr:0.00732, trainacc=96.66, testacc=89.19 |██▍       | 54:20, 21.45s/it 
[epoch 49/200] loss:0.08, lr:0.00732, trainacc=96.66, testacc=89.19 |██▍       | 53:55, 21.43s/it 
[epoch 50/200] loss:0.08, lr:0.00725, trainacc=97.91, testacc=90.34 |██▍       | 53:55, 21.43s/it 
[epoch 50/200] loss:0.08, lr:0.00725, trainacc=97.91, testacc=90.34 |██▌       | 53:27, 21.38s/it 
[epoch 51/200] loss:0.08, lr:0.00718, trainacc=97.85, testacc=90.40 |██▌       | 53:27, 21.38s/it 
[epoch 51/200] loss:0.08, lr:0.00718, trainacc=97.85, testacc=90.40 |██▌       | 53:05, 21.38s/it 
[epoch 52/200] loss:0.08, lr:0.00711, trainacc=97.82, testacc=90.68 |██▌       | 53:05, 21.38s/it 
[epoch 52/200] loss:0.08, lr:0.00711, trainacc=97.82, testacc=90.68 |██▌       | 52:52, 21.43s/it 
[epoch 53/200] loss:0.08, lr:0.00703, trainacc=98.06, testacc=90.48 |██▌       | 52:52, 21.43s/it 
[epoch 53/200] loss:0.08, lr:0.00703, trainacc=98.06, testacc=90.48 |██▋       | 52:31, 21.44s/it 
[epoch 54/200] loss:0.07, lr:0.00696, trainacc=96.93, testacc=90.32 |██▋       | 52:31, 21.44s/it 
[epoch 54/200] loss:0.07, lr:0.00696, trainacc=96.93, testacc=90.32 |██▋       | 52:20, 21.51s/it 
[epoch 55/200] loss:0.08, lr:0.00689, trainacc=98.00, testacc=90.59 |██▋       | 52:20, 21.51s/it 
[epoch 55/200] loss:0.08, lr:0.00689, trainacc=98.00, testacc=90.59 |██▊       | 52:06, 21.56s/it 
[epoch 56/200] loss:0.07, lr:0.00683, trainacc=98.05, testacc=90.73 |██▊       | 52:06, 21.56s/it 
[epoch 56/200] loss:0.07, lr:0.00683, trainacc=98.05, testacc=90.73 |██▊       | 51:36, 21.50s/it 
[epoch 57/200] loss:0.07, lr:0.00676, trainacc=98.22, testacc=90.83 |██▊       | 51:36, 21.50s/it 
[epoch 57/200] loss:0.07, lr:0.00676, trainacc=98.22, testacc=90.83 |██▊       | 51:10, 21.47s/it 
[epoch 58/200] loss:0.07, lr:0.00669, trainacc=97.91, testacc=90.20 |██▊       | 51:10, 21.47s/it 
[epoch 58/200] loss:0.07, lr:0.00669, trainacc=97.91, testacc=90.20 |██▉       | 50:41, 21.42s/it 
[epoch 59/200] loss:0.07, lr:0.00662, trainacc=98.35, testacc=91.08 |██▉       | 50:41, 21.42s/it 
[epoch 59/200] loss:0.07, lr:0.00662, trainacc=98.35, testacc=91.08 |██▉       | 50:23, 21.44s/it 
[epoch 60/200] loss:0.07, lr:0.00656, trainacc=97.94, testacc=90.49 |██▉       | 50:23, 21.44s/it 
[epoch 60/200] loss:0.07, lr:0.00656, trainacc=97.94, testacc=90.49 |███       | 49:52, 21.38s/it 
[epoch 61/200] loss:0.07, lr:0.00649, trainacc=98.01, testacc=90.76 |███       | 49:52, 21.38s/it 
[epoch 61/200] loss:0.07, lr:0.00649, trainacc=98.01, testacc=90.76 |███       | 49:19, 21.29s/it 
[epoch 62/200] loss:0.07, lr:0.00643, trainacc=98.19, testacc=90.28 |███       | 49:19, 21.29s/it 
[epoch 62/200] loss:0.07, lr:0.00643, trainacc=98.19, testacc=90.28 |███       | 48:54, 21.26s/it 
[epoch 63/200] loss:0.06, lr:0.00636, trainacc=97.90, testacc=90.54 |███       | 48:54, 21.26s/it 
[epoch 63/200] loss:0.06, lr:0.00636, trainacc=97.90, testacc=90.54 |███▏      | 48:34, 21.27s/it 
[epoch 64/200] loss:0.06, lr:0.00630, trainacc=98.05, testacc=90.51 |███▏      | 48:34, 21.27s/it 
[epoch 64/200] loss:0.06, lr:0.00630, trainacc=98.05, testacc=90.51 |███▏      | 48:11, 21.26s/it 
[epoch 65/200] loss:0.06, lr:0.00624, trainacc=97.72, testacc=89.92 |███▏      | 48:11, 21.26s/it 
[epoch 65/200] loss:0.06, lr:0.00624, trainacc=97.72, testacc=89.92 |███▎      | 47:36, 21.16s/it 
[epoch 66/200] loss:0.06, lr:0.00617, trainacc=98.10, testacc=90.60 |███▎      | 47:36, 21.16s/it 
[epoch 66/200] loss:0.06, lr:0.00617, trainacc=98.10, testacc=90.60 |███▎      | 47:33, 21.30s/it 
[epoch 67/200] loss:0.06, lr:0.00611, trainacc=98.16, testacc=90.46 |███▎      | 47:33, 21.30s/it 
[epoch 67/200] loss:0.06, lr:0.00611, trainacc=98.16, testacc=90.46 |███▎      | 47:12, 21.30s/it 
[epoch 68/200] loss:0.06, lr:0.00605, trainacc=98.71, testacc=91.03 |███▎      | 47:12, 21.30s/it 
[epoch 68/200] loss:0.06, lr:0.00605, trainacc=98.71, testacc=91.03 |███▍      | 46:55, 21.33s/it 
[epoch 69/200] loss:0.06, lr:0.00599, trainacc=98.07, testacc=90.46 |███▍      | 46:55, 21.33s/it 
[epoch 69/200] loss:0.06, lr:0.00599, trainacc=98.07, testacc=90.46 |███▍      | 46:31, 21.31s/it 
[epoch 70/200] loss:0.06, lr:0.00593, trainacc=98.70, testacc=90.82 |███▍      | 46:31, 21.31s/it 
[epoch 70/200] loss:0.06, lr:0.00593, trainacc=98.70, testacc=90.82 |███▌      | 45:58, 21.22s/it 
[epoch 71/200] loss:0.05, lr:0.00587, trainacc=97.96, testacc=90.39 |███▌      | 45:58, 21.22s/it 
[epoch 71/200] loss:0.05, lr:0.00587, trainacc=97.96, testacc=90.39 |███▌      | 45:38, 21.23s/it 
[epoch 72/200] loss:0.05, lr:0.00581, trainacc=98.36, testacc=90.23 |███▌      | 45:38, 21.23s/it 
[epoch 72/200] loss:0.05, lr:0.00581, trainacc=98.36, testacc=90.23 |███▌      | 45:13, 21.20s/it 
[epoch 73/200] loss:0.05, lr:0.00575, trainacc=98.49, testacc=90.70 |███▌      | 45:13, 21.20s/it 
[epoch 73/200] loss:0.05, lr:0.00575, trainacc=98.49, testacc=90.70 |███▋      | 45:06, 21.31s/it 
[epoch 74/200] loss:0.06, lr:0.00570, trainacc=98.55, testacc=90.77 |███▋      | 45:06, 21.31s/it 
[epoch 74/200] loss:0.06, lr:0.00570, trainacc=98.55, testacc=90.77 |███▋      | 44:56, 21.40s/it 
[epoch 75/200] loss:0.05, lr:0.00564, trainacc=98.73, testacc=90.88 |███▋      | 44:56, 21.40s/it 
[epoch 75/200] loss:0.05, lr:0.00564, trainacc=98.73, testacc=90.88 |███▊      | 44:24, 21.32s/it 
[epoch 76/200] loss:0.05, lr:0.00558, trainacc=98.83, testacc=91.15 |███▊      | 44:24, 21.32s/it 
[epoch 76/200] loss:0.05, lr:0.00558, trainacc=98.83, testacc=91.15 |███▊      | 44:06, 21.34s/it 
[epoch 77/200] loss:0.05, lr:0.00553, trainacc=98.55, testacc=90.81 |███▊      | 44:06, 21.34s/it 
[epoch 77/200] loss:0.05, lr:0.00553, trainacc=98.55, testacc=90.81 |███▊      | 43:55, 21.43s/it 
[epoch 78/200] loss:0.05, lr:0.00547, trainacc=98.61, testacc=90.83 |███▊      | 43:55, 21.43s/it 
[epoch 78/200] loss:0.05, lr:0.00547, trainacc=98.61, testacc=90.83 |███▉      | 43:31, 21.41s/it 
[epoch 79/200] loss:0.05, lr:0.00542, trainacc=98.87, testacc=91.05 |███▉      | 43:31, 21.41s/it 
[epoch 79/200] loss:0.05, lr:0.00542, trainacc=98.87, testacc=91.05 |███▉      | 43:09, 21.40s/it 
[epoch 80/200] loss:0.05, lr:0.00536, trainacc=98.43, testacc=90.52 |███▉      | 43:09, 21.40s/it 
[epoch 80/200] loss:0.05, lr:0.00536, trainacc=98.43, testacc=90.52 |████      | 42:33, 21.28s/it 
[epoch 81/200] loss:0.05, lr:0.00531, trainacc=98.95, testacc=91.26 |████      | 42:33, 21.28s/it 
[epoch 81/200] loss:0.05, lr:0.00531, trainacc=98.95, testacc=91.26 |████      | 42:09, 21.26s/it 
[epoch 82/200] loss:0.04, lr:0.00526, trainacc=98.92, testacc=90.94 |████      | 42:09, 21.26s/it 
[epoch 82/200] loss:0.04, lr:0.00526, trainacc=98.92, testacc=90.94 |████      | 41:47, 21.25s/it 
[epoch 83/200] loss:0.04, lr:0.00520, trainacc=98.98, testacc=90.99 |████      | 41:47, 21.25s/it 
[epoch 83/200] loss:0.04, lr:0.00520, trainacc=98.98, testacc=90.99 |████▏     | 41:25, 21.24s/it 
[epoch 84/200] loss:0.04, lr:0.00515, trainacc=98.78, testacc=91.15 |████▏     | 41:25, 21.24s/it 
[epoch 84/200] loss:0.04, lr:0.00515, trainacc=98.78, testacc=91.15 |████▏     | 41:14, 21.33s/it 
[epoch 85/200] loss:0.04, lr:0.00510, trainacc=99.11, testacc=91.17 |████▏     | 41:14, 21.33s/it 
[epoch 85/200] loss:0.04, lr:0.00510, trainacc=99.11, testacc=91.17 |████▎     | 41:05, 21.44s/it 
[epoch 86/200] loss:0.04, lr:0.00505, trainacc=98.94, testacc=90.80 |████▎     | 41:05, 21.44s/it 
[epoch 86/200] loss:0.04, lr:0.00505, trainacc=98.94, testacc=90.80 |████▎     | 40:44, 21.45s/it 
[epoch 87/200] loss:0.04, lr:0.00500, trainacc=99.03, testacc=91.11 |████▎     | 40:44, 21.45s/it 
[epoch 87/200] loss:0.04, lr:0.00500, trainacc=99.03, testacc=91.11 |████▎     | 40:19, 21.41s/it 
[epoch 88/200] loss:0.04, lr:0.00495, trainacc=99.14, testacc=91.70 |████▎     | 40:19, 21.41s/it 
[epoch 88/200] loss:0.04, lr:0.00495, trainacc=99.14, testacc=91.70 |████▍     | 40:08, 21.50s/it 
[epoch 89/200] loss:0.04, lr:0.00490, trainacc=99.06, testacc=91.29 |████▍     | 40:08, 21.50s/it 
[epoch 89/200] loss:0.04, lr:0.00490, trainacc=99.06, testacc=91.29 |████▍     | 39:53, 21.56s/it 
[epoch 90/200] loss:0.04, lr:0.00485, trainacc=98.80, testacc=90.80 |████▍     | 39:53, 21.56s/it 
[epoch 90/200] loss:0.04, lr:0.00485, trainacc=98.80, testacc=90.80 |████▌     | 39:32, 21.57s/it 
[epoch 91/200] loss:0.04, lr:0.00480, trainacc=99.36, testacc=91.60 |████▌     | 39:32, 21.57s/it 
[epoch 91/200] loss:0.04, lr:0.00480, trainacc=99.36, testacc=91.60 |████▌     | 39:12, 21.58s/it 
[epoch 92/200] loss:0.04, lr:0.00475, trainacc=99.14, testacc=91.09 |████▌     | 39:12, 21.58s/it 
[epoch 92/200] loss:0.04, lr:0.00475, trainacc=99.14, testacc=91.09 |████▌     | 38:38, 21.47s/it 
[epoch 93/200] loss:0.04, lr:0.00471, trainacc=99.28, testacc=91.15 |████▌     | 38:38, 21.47s/it 
[epoch 93/200] loss:0.04, lr:0.00471, trainacc=99.28, testacc=91.15 |████▋     | 38:08, 21.39s/it 
[epoch 94/200] loss:0.04, lr:0.00466, trainacc=98.99, testacc=91.20 |████▋     | 38:08, 21.39s/it 
[epoch 94/200] loss:0.04, lr:0.00466, trainacc=98.99, testacc=91.20 |████▋     | 37:39, 21.31s/it 
[epoch 95/200] loss:0.03, lr:0.00461, trainacc=99.31, testacc=91.59 |████▋     | 37:39, 21.31s/it 
[epoch 95/200] loss:0.03, lr:0.00461, trainacc=99.31, testacc=91.59 |████▊     | 37:18, 21.32s/it 
[epoch 96/200] loss:0.04, lr:0.00457, trainacc=99.05, testacc=91.47 |████▊     | 37:18, 21.32s/it 
[epoch 96/200] loss:0.04, lr:0.00457, trainacc=99.05, testacc=91.47 |████▊     | 37:04, 21.39s/it 
[epoch 97/200] loss:0.03, lr:0.00452, trainacc=99.45, testacc=91.81 |████▊     | 37:04, 21.39s/it 
[epoch 97/200] loss:0.03, lr:0.00452, trainacc=99.45, testacc=91.81 |████▊     | 36:55, 21.51s/it 
[epoch 98/200] loss:0.03, lr:0.00448, trainacc=99.27, testacc=91.78 |████▊     | 36:55, 21.51s/it 
[epoch 98/200] loss:0.03, lr:0.00448, trainacc=99.27, testacc=91.78 |████▉     | 36:32, 21.50s/it 
[epoch 99/200] loss:0.03, lr:0.00443, trainacc=99.48, testacc=91.65 |████▉     | 36:32, 21.50s/it 
[epoch 99/200] loss:0.03, lr:0.00443, trainacc=99.48, testacc=91.65 |████▉     | 36:21, 21.60s/it 
[epoch 100/200] loss:0.03, lr:0.00439, trainacc=99.13, testacc=91.09 |████▉     | 36:21, 21.60s/it 
[epoch 100/200] loss:0.03, lr:0.00439, trainacc=99.13, testacc=91.09 |█████     | 36:00, 21.60s/it 
[epoch 101/200] loss:0.03, lr:0.00434, trainacc=99.39, testacc=91.71 |█████     | 36:00, 21.60s/it 
[epoch 101/200] loss:0.03, lr:0.00434, trainacc=99.39, testacc=91.71 |█████     | 35:41, 21.63s/it 
[epoch 102/200] loss:0.03, lr:0.00430, trainacc=99.25, testacc=91.41 |█████     | 35:41, 21.63s/it 
[epoch 102/200] loss:0.03, lr:0.00430, trainacc=99.25, testacc=91.41 |█████     | 35:18, 21.62s/it 
[epoch 103/200] loss:0.03, lr:0.00426, trainacc=99.36, testacc=91.51 |█████     | 35:18, 21.62s/it 
[epoch 103/200] loss:0.03, lr:0.00426, trainacc=99.36, testacc=91.51 |█████▏    | 34:53, 21.58s/it 
[epoch 104/200] loss:0.03, lr:0.00421, trainacc=99.29, testacc=91.56 |█████▏    | 34:53, 21.58s/it 
[epoch 104/200] loss:0.03, lr:0.00421, trainacc=99.29, testacc=91.56 |█████▏    | 34:21, 21.47s/it 
[epoch 105/200] loss:0.03, lr:0.00417, trainacc=99.32, testacc=91.24 |█████▏    | 34:21, 21.47s/it 
